"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"38000","1","10","51","0","2016","1","",652,9281,9216,9269,147910220,0,0,1229,"",3.28,1.14,1.14,1.15,1.06,0.00,0.00,0.93,"",-13,-2.0,196,2.2,223,2.5,198,2.2,-593095,-0.4,0,0.0,0,0.0,-33,-2.6
"38000","2","10","51","0","2016","1","",447,19050,19219,19253,262226680,547461,2292,1052,"",1.97,1.43,1.42,1.43,1.63,0.05,0.13,1.14,"",5,1.1,47,0.2,-59,-0.3,-183,-0.9,8061257,3.2,76448,16.2,1421,163.1,36,3.5
"38000","3","10","51","0","2016","1","",995,43011,44172,44241,413727131,62269641,498772,726,"",1.79,1.03,1.05,1.05,0.98,1.76,2.23,0.93,"",-4,-0.4,1658,4.0,2198,5.2,1732,4.1,17658939,4.5,2369036,4.0,316845,174.2,0,0.0
"38000","5","10","51","0","2016","1","",29795,339529,337417,336658,4019222841,3260447786,42559152,915,"",0.96,0.98,0.97,0.97,0.98,0.99,0.99,1.00,"",-14,0.0,-30884,-8.3,-30327,-8.2,-28796,-7.9,-780577651,-16.3,-655929230,-16.7,14343064,50.8,-89,-8.9
"38000","8","10","96","0","2016","1","",2094,71342,72607,72763,823864031,62817102,501064,877,"",2.13,1.13,1.14,1.15,1.14,1.38,2.08,1.00,"",-12,-0.6,1901,2.7,2362,3.4,1747,2.5,25127101,3.1,2445484,4.1,318266,174.1,2,0.2
"38001","0","10","70","0","2016","1","",124,960,970,968,8886354,5629532,39730,708,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.5,30,3.2,34,3.6,49,5.3,235799,2.7,260353,4.8,23517,145.1,-9,-1.3
"38001","1","10","71","0","2016","1","",4,15,17,19,180993,0,0,819,"",5.17,0.79,0.89,0.99,0.70,0.00,0.00,0.79,"",0,0.0,1,7.1,3,21.4,2,11.8,-3026,-1.6,0,0.0,0,0.0,-125,-13.2
"38001","2","10","71","0","2016","1","",3,9,9,9,133270,0,0,1139,"",3.40,0.29,0.28,0.28,0.45,0.00,0.00,1.58,"",0,0.0,0,0.0,0,0.0,0,0.0,11649,9.6,0,0.0,0,0.0,100,9.6
"38001","3","10","71","0","2016","1","",5,110,108,112,790798,19886,56,553,"",2.31,1.13,1.09,1.13,1.02,0.33,0.27,0.91,"",0,0.0,-4,-3.5,-8,-6.9,-4,-3.4,11492,1.5,5391,37.2,42,300.0,33,6.3
"38001","5","10","71","0","2016","1","",112,826,836,828,7781293,5609646,39674,721,"",0.93,1.02,1.02,1.01,1.03,1.01,1.00,1.01,"",3,2.8,33,4.2,39,4.9,51,6.6,215684,2.9,254962,4.8,23475,144.9,-17,-2.3
"38003","0","10","70","0","2016","1","",443,4705,4757,4777,43118828,27941936,408908,699,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.8,-64,-1.3,-90,-1.9,-132,-2.7,-474624,-1.1,-1136612,-3.9,187947,85.1,6,0.9
"38003","1","10","71","0","2016","1","",16,83,78,83,947947,0,0,897,"",5.79,0.89,0.83,0.88,0.76,0.00,0.00,0.88,"",1,6.7,13,18.6,14,21.9,13,18.6,118287,14.3,0,0.0,0,0.0,-42,-4.5
"38003","2","10","71","0","2016","1","",10,319,317,320,3963303,0,0,957,"",3.17,2.09,2.03,2.04,2.77,0.00,0.00,1.35,"",1,11.1,22,7.4,-6,-1.9,-5,-1.5,207737,5.5,0,0.0,0,0.0,40,4.4
"38003","3","10","71","0","2016","1","",23,592,601,595,5319108,106022,297,687,"",2.98,1.24,1.23,1.22,1.41,0.36,0.14,1.15,"",0,0.0,10,1.7,-1,-0.2,-1,-0.2,314642,6.3,4743,4.7,195,191.2,38,5.9
"38003","5","10","71","0","2016","1","",394,3711,3761,3779,32888470,27835914,408611,675,"",0.92,0.93,0.94,0.94,0.90,1.01,1.00,0.96,"",-10,-2.5,-109,-2.9,-97,-2.5,-139,-3.5,-1115290,-3.3,-1141355,-3.9,187752,85.0,-2,-0.3
"38005","0","10","70","0","2016","1","",140,1997,1989,1977,17463224,12467855,185472,676,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-2.8,9,0.5,-38,-1.9,-91,-4.4,-770526,-4.2,-434948,-3.4,89382,93.0,-16,-2.3
"38005","1","10","71","0","2016","1","",13,137,135,135,1740542,0,0,987,"",14.89,3.46,3.43,3.46,3.45,0.00,0.00,1.00,"",-1,-7.1,-13,-8.7,-9,-6.2,-12,-8.2,-81435,-4.5,0,0.0,0,0.0,34,3.6
"38005","2","10","71","0","2016","1","",4,7,8,8,103780,0,0,1041,"",4.01,0.11,0.12,0.12,0.18,0.00,0.00,1.52,"",0,0.0,-1,-12.5,0,0.0,0,0.0,-261,-0.3,0,0.0,0,0.0,41,4.1
"38005","3","10","71","0","2016","1","",30,1419,1405,1383,11617839,8823590,101361,637,"",12.29,6.99,6.90,6.83,7.61,66.50,105.11,1.10,"",1,3.4,65,4.8,29,2.1,-26,-1.8,223517,2.0,274023,3.2,78041,334.7,2,0.3
"38005","5","10","71","0","2016","1","",93,434,441,451,4001063,3644265,84111,696,"",0.69,0.26,0.26,0.27,0.27,0.30,0.46,1.02,"",-4,-4.1,-42,-8.8,-58,-11.6,-53,-10.5,-912347,-18.6,-708971,-16.3,11341,15.6,-71,-9.3
"38007","0","10","70","0","2016","1","",57,289,280,279,3193959,1534426,10501,869,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-3.4,-66,-18.6,-54,-16.2,-77,-21.6,-1116877,-25.9,-1314926,-46.1,-9549,-47.6,-83,-8.7
"38007","1","10","71","0","2016","1","",2,27,27,28,496946,0,0,1399,"",5.63,4.71,4.87,5.08,5.38,0.00,0.00,1.10,"",0,0.0,6,28.6,5,22.7,5,21.7,159624,47.3,0,0.0,0,0.0,220,18.7
"38007","2","10","71","0","2016","1","N",2,0,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","3","10","71","0","2016","1","N",4,0,0,0,0,0,0,0,"N",4.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","10","71","0","2016","1","",49,149,142,143,1590747,1534426,10501,846,"",0.89,0.61,0.60,0.61,0.59,1.01,1.01,0.97,"",-1,-2.0,-71,-32.3,-67,-32.1,-78,-35.3,-1335350,-45.6,-1314926,-46.1,-9549,-47.6,-193,-18.6
"38009","0","10","70","0","2016","1","",327,2371,2378,2382,23471784,14807252,267775,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-3.0,-192,-7.5,-128,-5.1,-104,-4.2,-3056787,-11.5,-3214480,-17.8,186947,231.3,-50,-6.2
"38009","1","10","71","0","2016","1","",13,71,69,62,1163517,0,0,1329,"",6.37,1.51,1.47,1.32,1.72,0.00,0.00,1.20,"",-1,-7.1,1,1.4,3,4.5,-7,-10.1,-78326,-6.3,0,0.0,0,0.0,-69,-4.9
"38009","2","10","71","0","2016","1","",11,164,176,187,1723337,0,0,755,"",4.72,2.13,2.25,2.39,2.21,0.00,0.00,0.98,"",1,10.0,4,2.5,18,11.4,8,4.5,95944,5.9,0,0.0,0,0.0,-1,-0.1
"38009","3","10","71","0","2016","1","",22,355,367,364,3268523,161271,526,695,"",3.86,1.47,1.51,1.49,1.59,1.02,0.38,1.07,"",0,0.0,-1,-0.3,11,3.1,8,2.2,160051,5.1,1508,0.9,366,228.8,23,3.4
"38009","5","10","71","0","2016","1","",281,1781,1766,1769,17316407,14645981,267249,752,"",0.89,0.89,0.88,0.88,0.87,1.00,1.00,0.98,"",-10,-3.4,-196,-9.9,-160,-8.3,-113,-6.0,-3234456,-15.7,-3215988,-18.0,186581,231.3,-68,-8.3
"38011","0","10","70","0","2016","1","",196,1634,1619,1628,16338854,11958193,104133,772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-4.4,-87,-5.1,-100,-5.8,-63,-3.7,-2661448,-14.0,-2076659,-14.8,36596,54.2,-83,-9.7
"38011","1","10","71","0","2016","1","",5,25,27,21,268942,0,0,850,"",4.09,0.77,0.84,0.65,0.57,0.00,0.00,0.76,"",0,0.0,0,0.0,2,8.0,1,5.0,5221,2.0,0,0.0,0,0.0,-19,-2.2
"38011","2","10","71","0","2016","1","",6,9,9,9,156279,0,0,1336,"",4.30,0.17,0.17,0.17,0.29,0.00,0.00,1.70,"",0,0.0,-1,-10.0,-1,-10.0,-2,-18.2,-26690,-14.6,0,0.0,0,0.0,-26,-1.9
"38011","3","10","71","0","2016","1","",13,248,241,246,1930000,26505,203,606,"",3.80,1.49,1.46,1.47,1.35,0.21,0.37,0.92,"",-1,-7.1,13,5.5,0,0.0,6,2.5,28113,1.5,8178,44.6,185,1027.8,-7,-1.1
"38011","5","10","71","0","2016","1","",172,1352,1342,1352,13983633,11931688,103930,798,"",0.91,0.98,0.98,0.98,1.01,1.01,1.00,1.03,"",-8,-4.4,-99,-6.8,-101,-7.0,-68,-4.8,-2668092,-16.0,-2084837,-14.9,36411,53.9,-93,-10.4
"38013","0","10","70","0","2016","1","",130,729,721,728,9041317,5149650,99660,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.6,-100,-12.1,-74,-9.3,-80,-9.9,-1428896,-13.6,-1525760,-22.9,52419,111.0,-36,-3.6
"38013","1","10","71","0","2016","1","",10,82,87,84,2100147,0,0,1916,"",12.33,5.67,6.09,5.84,8.04,0.00,0.00,1.37,"",0,0.0,-10,-10.9,-3,-3.3,-5,-5.6,-65219,-3.0,0,0.0,0,0.0,72,3.9
"38013","2","10","71","0","2016","1","N",3,0,0,0,0,0,0,0,"N",3.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38013","3","10","71","0","2016","1","N",15,0,0,0,0,0,0,0,"N",6.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38013","5","10","71","0","2016","1","",102,462,446,458,5261435,5113031,99536,889,"",0.81,0.75,0.73,0.74,0.68,1.01,1.00,0.92,"",2,2.0,-94,-16.9,-78,-14.9,-72,-13.6,-1550233,-22.8,-1529579,-23.0,52327,110.8,-87,-8.9
"38015","0","10","70","0","2016","1","",3656,56874,57056,57267,677670213,395425464,3460341,913,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",96,2.7,17,0.0,-55,-0.1,-13,0.0,-10555270,-1.5,-919958,-0.2,797653,30.0,-14,-1.5
"38015","1","10","71","0","2016","1","",42,1092,1092,1091,20550881,0,0,1448,"",1.84,0.97,0.97,0.96,1.05,0.00,0.00,1.09,"",0,0.0,26,2.4,25,2.3,22,2.1,1092539,5.6,0,0.0,0,0.0,46,3.3
"38015","2","10","71","0","2016","1","",69,5906,5954,6009,84442001,188459,598,1091,"",2.65,3.20,3.17,3.20,3.75,0.16,0.43,1.18,"",0,0.0,-59,-1.0,-95,-1.6,-58,-1.0,2303764,2.8,17934,10.5,428,251.8,43,4.1
"38015","3","10","71","0","2016","1","",22,4319,4485,4450,43457061,2849759,37272,757,"",0.35,0.75,0.77,0.76,0.73,0.68,2.07,0.97,"",0,0.0,128,3.1,205,4.8,152,3.5,-139365,-0.3,-609335,-17.6,33441,872.9,-31,-3.9
"38015","5","10","71","0","2016","1","",3523,45557,45525,45717,529220270,392387246,3422471,893,"",0.99,0.95,0.94,0.94,0.92,1.01,0.99,0.97,"",96,2.8,-78,-0.2,-190,-0.4,-129,-0.3,-13812208,-2.5,-328557,-0.1,763784,28.7,-20,-2.2
"38017","0","10","70","0","2016","1","",6898,113721,114309,114346,1328255545,898461794,7424900,895,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",134,2.0,1109,1.0,908,0.8,682,0.6,-16796590,-1.2,8678476,1.0,2465850,49.7,-19,-2.1
"38017","1","10","71","0","2016","1","",49,2292,2290,2281,43040047,0,0,1447,"",1.14,1.02,1.01,1.01,1.12,0.00,0.00,1.11,"",-2,-3.9,39,1.7,29,1.3,26,1.2,-1622443,-3.6,0,0.0,0,0.0,-76,-5.0
"38017","2","10","71","0","2016","1","",32,3693,3649,3660,53355517,0,0,1119,"",0.65,1.00,0.97,0.98,1.21,0.00,0.00,1.23,"",-1,-3.0,-14,-0.4,-31,-0.8,-35,-0.9,1194443,2.3,0,0.0,0,0.0,33,3.0
"38017","3","10","71","0","2016","1","",55,6719,7204,7124,71132080,344590,2461,780,"",0.46,0.58,0.62,0.61,0.61,0.04,0.06,1.02,"",1,1.9,406,6.4,772,12.0,787,12.4,2215639,3.2,-34757,-9.2,1259,104.7,-53,-6.4
"38017","5","10","71","0","2016","1","",6762,101017,101166,101281,1160727901,898117204,7422439,883,"",1.01,1.05,1.05,1.05,1.03,1.01,1.01,0.98,"",136,2.1,678,0.7,138,0.1,-96,-0.1,-18584229,-1.6,8713233,1.0,2464591,49.7,-16,-1.8
"38019","0","10","70","0","2016","1","",189,1408,1385,1400,13083546,8436569,72699,720,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,31,2.3,22,1.6,-8,-0.6,-127568,-1.0,13608,0.2,16984,30.5,-15,-2.0
"38019","1","10","71","0","2016","1","",8,40,40,44,727413,0,0,1354,"",6.79,1.43,1.46,1.59,1.92,0.00,0.00,1.29,"",0,0.0,4,11.1,7,21.2,9,25.7,127779,21.3,0,0.0,0,0.0,23,1.7
"38019","2","10","71","0","2016","1","",4,11,11,11,173266,0,0,1212,"",2.97,0.24,0.24,0.24,0.40,0.00,0.00,1.66,"",0,0.0,0,0.0,0,0.0,0,0.0,-20387,-10.5,0,0.0,0,0.0,-142,-10.5
"38019","3","10","71","0","2016","1","",15,207,222,207,1710518,47136,178,621,"",4.55,1.45,1.57,1.44,1.50,0.53,0.47,1.01,"",0,0.0,23,12.5,22,11.0,-10,-4.6,43777,2.6,2660,6.0,47,35.9,-19,-3.0
"38019","5","10","71","0","2016","1","",162,1150,1112,1138,10472349,8389433,72521,711,"",0.88,0.97,0.95,0.96,0.94,1.01,1.00,0.98,"",0,0.0,4,0.3,-7,-0.6,-7,-0.6,-278737,-2.6,10948,0.1,16937,30.5,-17,-2.3
"38021","0","10","70","0","2016","1","",271,1879,1866,1890,15753919,10556768,73764,645,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.9,-70,-3.6,-67,-3.5,-95,-4.8,-435732,-2.7,-258928,-2.4,28722,63.8,8,1.3
"38021","1","10","71","0","2016","1","",6,29,28,28,272613,0,0,740,"",3.55,0.78,0.76,0.75,0.60,0.00,0.00,0.79,"",0,0.0,0,0.0,-1,-3.4,4,16.7,-30296,-10.0,0,0.0,0,0.0,-112,-13.1
"38021","2","10","71","0","2016","1","",6,8,8,8,129960,0,0,1250,"",3.11,0.13,0.13,0.13,0.25,0.00,0.00,1.91,"",0,0.0,-1,-11.1,-1,-11.1,-1,-11.1,-16776,-11.4,0,0.0,0,0.0,-4,-0.3
"38021","3","10","71","0","2016","1","",13,284,285,291,2182649,1050,3,586,"",2.75,1.49,1.49,1.50,1.59,0.01,0.01,1.06,"",0,0.0,7,2.5,8,2.9,7,2.5,153995,7.6,0,0.0,2,200.0,27,4.8
"38021","5","10","71","0","2016","1","",246,1558,1545,1563,13168697,10555718,73761,651,"",0.94,0.98,0.98,0.98,0.98,1.01,1.01,1.00,"",5,2.1,-76,-4.7,-73,-4.5,-105,-6.3,-542655,-4.0,-258928,-2.4,28720,63.8,8,1.2
"38023","0","10","70","0","2016","1","",154,853,858,889,10277239,6709773,142305,912,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-9.9,-278,-24.6,-251,-22.6,-183,-17.1,-5423380,-34.5,-4534364,-40.3,93357,190.7,-182,-16.6
"38023","1","10","71","0","2016","1","",7,35,36,36,626824,0,0,1352,"",7.29,2.07,2.12,2.05,2.11,0.00,0.00,1.02,"",0,0.0,4,12.9,5,16.1,5,16.1,17361,2.8,0,0.0,0,0.0,-160,-10.6
"38023","2","10","71","0","2016","1","",4,8,8,8,141663,0,0,1362,"",3.65,0.29,0.28,0.27,0.41,0.00,0.00,1.47,"",0,0.0,1,14.3,1,14.3,1,14.3,16727,13.4,0,0.0,0,0.0,-11,-0.8
"38023","3","10","71","0","2016","1","",9,147,157,152,1544756,40561,170,782,"",3.35,1.70,1.79,1.67,1.72,0.57,0.23,1.00,"",0,0.0,0,0.0,15,10.6,2,1.3,85584,5.9,2335,6.1,132,347.4,15,2.0
"38023","5","10","71","0","2016","1","",134,663,657,693,7963996,6669212,142135,913,"",0.90,0.92,0.91,0.92,0.91,1.01,1.00,1.00,"",-17,-11.3,-283,-29.9,-272,-29.3,-191,-21.6,-5543052,-41.0,-4536699,-40.5,93225,190.6,-217,-19.2
"38025","0","10","70","0","2016","1","",262,2145,2093,2013,32935348,28723016,604648,1216,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-1.9,-1029,-32.4,-1085,-34.1,-1102,-35.4,-23891361,-42.0,-23130397,-44.6,384779,175.0,-169,-12.2
"38025","1","10","71","0","2016","1","",5,18,17,12,144352,0,0,709,"",3.06,0.42,0.41,0.30,0.15,0.00,0.00,0.40,"",0,0.0,2,12.5,3,21.4,-6,-33.3,-44893,-23.7,0,0.0,0,0.0,-201,-22.1
"38025","2","10","71","0","2016","1","",6,7,7,7,121565,0,0,1336,"",3.21,0.10,0.10,0.11,0.11,0.00,0.00,1.08,"",1,20.0,1,16.7,1,16.7,1,16.7,16841,16.1,0,0.0,0,0.0,-7,-0.5
"38025","3","10","71","0","2016","1","",12,312,307,308,2982653,1431911,6725,743,"",2.63,1.43,1.43,1.49,1.04,4.68,2.14,0.71,"",0,0.0,20,6.8,14,4.8,7,2.3,218242,7.9,176828,14.1,3192,90.3,23,3.2
"38025","5","10","71","0","2016","1","",239,1808,1762,1686,29686778,27291105,597923,1303,"",0.94,1.00,1.00,0.99,1.06,0.96,0.99,1.07,"",-6,-2.4,-1052,-36.8,-1103,-38.5,-1104,-39.6,-24081551,-44.8,-23307225,-46.1,381587,176.4,-154,-10.6
"38027","0","10","70","0","2016","1","",100,701,702,718,5179363,2860617,25788,564,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.0,-11,-1.5,-50,-6.6,-20,-2.7,-210816,-3.9,-39347,-1.4,6113,31.1,-1,-0.2
"38027","1","10","71","0","2016","1","",5,22,20,21,227735,0,0,834,"",8.02,1.58,1.44,1.48,1.52,0.00,0.00,1.01,"",0,0.0,-3,-12.0,0,0.0,2,10.5,-12507,-5.2,0,0.0,0,0.0,-32,-3.7
"38027","2","10","71","0","2016","1","N",3,0,0,0,0,0,0,0,"N",4.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38027","3","10","71","0","2016","1","N",9,0,0,0,0,0,0,0,"N",5.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38027","5","10","71","0","2016","1","",83,508,506,529,3839254,2849176,25756,574,"",0.86,0.86,0.85,0.87,0.87,1.01,1.00,1.01,"",-2,-2.4,-13,-2.5,-28,-5.2,-11,-2.0,-172406,-4.3,-41573,-1.4,6090,31.0,-6,-1.0
"38029","0","10","70","0","2016","1","",156,941,948,952,7381903,3767203,36189,600,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.6,38,4.2,54,6.0,37,4.0,527335,7.7,264953,7.6,13653,60.6,17,2.9
"38029","1","10","71","0","2016","1","",7,23,22,22,251389,0,0,866,"",7.19,1.23,1.17,1.17,1.18,0.00,0.00,0.99,"",0,0.0,1,4.5,1,4.8,3,15.8,20548,8.9,0,0.0,0,0.0,7,0.8
"38029","2","10","71","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38029","3","10","71","0","2016","1","N",18,0,0,0,0,0,0,0,"N",6.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38029","5","10","71","0","2016","1","",130,672,680,674,5214400,3690662,35494,594,"",0.86,0.84,0.85,0.84,0.83,0.99,0.99,0.98,"",1,0.8,25,3.9,36,5.6,23,3.5,375799,7.8,253558,7.4,13181,59.1,19,3.3
"38031","0","10","70","0","2016","1","",170,1605,1608,1633,16326886,12389003,55007,777,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.6,34,2.2,50,3.2,21,1.3,3464,0.0,137904,1.1,22392,68.7,-18,-2.3
"38031","1","10","71","0","2016","1","",7,27,25,25,290667,0,0,871,"",6.60,0.85,0.79,0.77,0.62,0.00,0.00,0.77,"",-1,-12.5,0,0.0,-1,-3.8,-1,-3.8,-41646,-12.5,0,0.0,0,0.0,-100,-10.3
"38031","2","10","71","0","2016","1","",5,20,20,20,311148,0,0,1197,"",4.13,0.38,0.38,0.37,0.57,0.00,0.00,1.52,"",0,0.0,0,0.0,0,0.0,0,0.0,9754,3.2,0,0.0,0,0.0,38,3.3
"38031","3","10","71","0","2016","1","",8,197,203,206,1951607,517749,5385,743,"",2.70,1.21,1.23,1.23,1.37,3.93,18.83,1.12,"",0,0.0,-2,-1.0,-7,-3.3,-3,-1.4,42865,2.2,60275,13.2,1634,43.6,30,4.2
"38031","5","10","71","0","2016","1","",150,1361,1360,1382,13773464,11871254,49622,775,"",0.91,1.00,1.00,1.00,0.99,0.97,0.91,0.99,"",0,0.0,36,2.7,58,4.5,25,1.8,-7509,-0.1,77629,0.7,20758,71.9,-23,-2.9
"38033","0","10","70","0","2016","1","",95,684,694,701,5882573,3293263,25489,653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,5.6,-32,-4.5,-14,-2.0,-14,-2.0,-621304,-9.6,-616502,-15.8,9480,59.2,-49,-7.0
"38033","1","10","71","0","2016","1","",4,12,10,12,112326,0,0,762,"",6.75,0.88,0.73,0.87,0.66,0.00,0.00,0.80,"",0,0.0,-1,-7.7,0,0.0,0,0.0,-21221,-15.9,0,0.0,0,0.0,-119,-13.5
"38033","2","10","71","0","2016","1","N",3,0,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38033","3","10","71","0","2016","1","N",7,0,0,0,0,0,0,0,"N",4.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38033","5","10","71","0","2016","1","",81,492,504,503,4416953,3278879,25449,680,"",0.88,0.85,0.86,0.85,0.88,1.01,1.00,1.04,"",5,6.6,-35,-6.6,-15,-2.9,-20,-3.8,-674324,-13.2,-615943,-15.8,9455,59.1,-69,-9.2
"38035","0","10","70","0","2016","1","",2216,40414,40337,40586,410895740,226291537,1693662,781,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,2.6,106,0.3,-281,-0.7,-102,-0.3,-2955199,-0.7,1036709,0.5,182155,12.1,-4,-0.5
"38035","1","10","71","0","2016","1","",45,1007,1009,1009,14995853,0,0,1144,"",3.26,1.25,1.26,1.26,1.26,0.00,0.00,1.00,"",0,0.0,-16,-1.6,-14,-1.4,-28,-2.7,-1484020,-9.0,0,0.0,0,0.0,-90,-7.3
"38035","2","10","71","0","2016","1","",28,3880,3922,3896,59175182,64539,181,1167,"",1.77,2.96,2.96,2.92,4.33,0.09,0.27,1.47,"",0,0.0,-48,-1.2,-57,-1.4,-85,-2.1,1962280,3.4,-454,-0.7,116,178.5,56,5.0
"38035","3","10","71","0","2016","1","",30,3519,3619,3605,33695740,922318,11318,724,"",0.78,0.86,0.88,0.87,0.94,0.38,1.29,1.08,"",0,0.0,129,3.8,139,4.0,41,1.2,412142,1.2,-61739,-6.3,10334,1050.2,-12,-1.6
"38035","5","10","71","0","2016","1","",2113,32008,31787,32076,303028965,225304680,1682163,729,"",0.98,0.94,0.93,0.94,0.87,1.01,1.00,0.93,"",57,2.8,41,0.1,-349,-1.1,-30,-0.1,-3845601,-1.3,1098902,0.5,171705,11.4,-7,-1.0
"38037","0","10","70","0","2016","1","",88,581,572,573,4603343,2277380,17665,615,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.2,-9,-1.5,-12,-2.1,-17,-2.9,-288883,-5.9,-215369,-8.6,5465,44.8,-25,-3.9
"38037","1","10","71","0","2016","1","",7,24,21,23,250469,0,0,850,"",12.75,2.08,1.85,2.03,1.88,0.00,0.00,0.95,"",0,0.0,3,14.3,1,5.0,2,9.5,-32740,-11.6,0,0.0,0,0.0,-204,-19.4
"38037","2","10","71","0","2016","1","N",1,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38037","3","10","71","0","2016","1","N",12,0,0,0,0,0,0,0,"N",7.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38037","5","10","71","0","2016","1","",68,425,418,420,3578914,2260613,17413,654,"",0.80,0.86,0.86,0.87,0.91,1.01,0.99,1.06,"",-2,-2.9,-20,-4.5,-4,-0.9,-10,-2.3,-193483,-5.1,-220130,-8.9,5341,44.2,-17,-2.5
"38039","0","10","70","0","2016","1","",119,900,889,899,7339396,4735371,69440,630,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-4.0,-12,-1.3,-22,-2.4,-22,-2.4,-312481,-4.1,-302326,-6.0,47191,212.1,-14,-2.2
"38039","1","10","71","0","2016","1","",5,24,20,22,245479,0,0,858,"",6.74,1.34,1.14,1.24,1.16,0.00,0.00,0.93,"",0,0.0,6,33.3,3,17.6,6,37.5,9679,4.1,0,0.0,0,0.0,-209,-19.6
"38039","2","10","71","0","2016","1","N",4,0,0,0,0,0,0,0,"N",4.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38039","3","10","71","0","2016","1","N",9,0,0,0,0,0,0,0,"N",4.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38039","5","10","71","0","2016","1","",101,705,692,695,5928373,4735371,69440,654,"",0.88,0.93,0.92,0.91,0.95,1.01,1.01,1.03,"",-5,-4.7,-24,-3.3,-33,-4.6,-38,-5.2,-295835,-4.8,-302326,-6.0,47191,212.1,-3,-0.5
