Percentage_I_2004,Percentage_R_2004,County_FIPS,Percentage_D_2008,Percentage_R_2008,Percentage_D_2012,Percentage_I_2012,Percentage_R_2012,Percentage_D_2016,Percentage_I_2016,Percentage_R_2016,County,Inc_2013,Inc_2014,Inc_2015,Inc_Rank,Pct_Chg_2014,Pct_Chg_2015,Pct_Rank,State,Name,Labor_Force,Employed,Unemp_Level,Unemp_Rate,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black,pct_no_hs,pct_some_hs,pct_hs,pct_some_college,pct_associates,pct_bachelors,pct_graduate,pct_hs_less,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
7.25,71.0,47019.0,26.0,73.0,23.2,0.32,75.2,16.44,0.606,80.48,Carter,29218.0,30337.0,31407.0,64.0,3.8,3.5,58.0,TN," Carter County, TN                        ","     24,512 ","     23,055 ","    1,457 ",5.9,57298.0,48.8,51.2,22.8,1.6,95.4,1.2,5.79174664107,14.5945297505,40.3382917466,18.1381957774,4.82245681382,12.1401151631,4.17466410749,60.7245681382,0.0,10.0,70.0,0.0,2016.0,1.0,,685.0,10701.0,10626.0,10904.0,81718680.0,40728559.0,635601.0,585.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-12.0,-1.7,300.0,2.9,186.0,1.8,364.0,3.5,2430380.0,3.1,-387158.0,-0.9,-68643.0,-9.7,2.0,0.3
9.5,62.0,47021.0,34.0,65.0,30.7,0.36,67.6,24.5,0.818,71.38,Cheatham,35584.0,36074.0,38177.0,16.0,1.4,5.8,8.0,TN," Cheatham County, TN                      ","     21,088 ","     20,208 ",      880 ,4.2,39324.0,49.8,50.2,15.5,2.6,93.9,1.6,2.86099079096,9.82055108652,36.9344447276,21.1443963164,9.6239944673,11.047209988,8.5684126233,49.615986605,0.0,10.0,70.0,0.0,2016.0,1.0,,601.0,7750.0,7746.0,7836.0,80799815.0,40314513.0,512587.0,799.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8.0,-1.3,-26.0,-0.3,-49.0,-0.6,-31.0,-0.4,3201650.0,4.1,-2020214.0,-4.8,-182458.0,-26.3,35.0,4.6
9.0,64.0,47023.0,28.0,71.0,25.4,0.32,73.0,18.59,0.494,78.9,Chester,28325.0,28505.0,29701.0,75.0,0.6,4.2,35.0,TN," Chester County, TN                       ","      8,409 ","      7,973 ",      436 ,5.2,17270.0,47.3,52.7,18.4,2.4,86.1,10.5,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,262.0,3742.0,3791.0,3820.0,29004064.0,15481931.0,269123.0,590.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,4.0,270.0,7.8,305.0,8.7,337.0,9.7,3243197.0,12.6,1113856.0,7.8,-13948.0,-4.9,21.0,3.7
9.75,61.0,47025.0,30.0,69.0,23.9,0.26,74.8,17.1,0.53,80.22,Claiborne,29878.0,30069.0,31161.0,66.0,0.6,3.6,51.0,TN," Claiborne County, TN                     ","     13,056 ","     12,216 ",      840 ,6.4,31841.0,49.0,51.0,21.3,0.9,95.8,0.9,10.6017844137,8.8128186453,41.9564821559,18.2538237436,3.9420975965,9.76420247633,6.66879096868,61.3710852149,0.0,10.0,70.0,0.0,2016.0,1.0,,476.0,8740.0,8842.0,8911.0,70081620.0,38476275.0,489038.0,610.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,0.8,186.0,2.2,274.0,3.2,297.0,3.4,4614854.0,7.0,1698124.0,4.6,-20052.0,-3.9,23.0,3.9
12.75,49.0,47027.0,42.0,56.0,36.8,0.26,62.0,24.22,0.488,73.31,Clay,29475.0,30976.0,31431.0,63.0,5.1,1.5,90.0,TN," Clay County, TN                          ","      3,045 ","      2,854 ",      191 ,6.3,7802.0,49.6,50.4,27.1,1.7,95.4,2.1,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,135.0,1527.0,1532.0,1570.0,11371637.0,8170973.0,112812.0,567.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,38.0,2.6,54.0,3.7,84.0,5.7,1375800.0,13.8,491633.0,6.4,-31673.0,-21.9,49.0,9.5
8.25,67.0,47029.0,27.0,72.0,24.5,0.34,73.9,16.35,0.552,80.86,Cocke,27741.0,27981.0,29206.0,80.0,0.9,4.4,30.0,TN," Cocke County, TN                         ","     14,816 ","     13,907 ",      909 ,6.1,35453.0,48.7,51.3,22.7,2.0,93.8,1.4,9.52825972126,12.8844825485,44.2403803177,18.2235585714,6.65556052172,6.26142781683,2.20633050262,66.6531225875,0.0,10.0,70.0,0.0,2016.0,1.0,,491.0,7447.0,7412.0,7566.0,57923919.0,32844879.0,324923.0,596.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17.0,3.6,159.0,2.2,129.0,1.8,216.0,2.9,1561345.0,2.8,-440858.0,-1.3,-87331.0,-21.2,3.0,0.5
10.25,59.0,47031.0,34.0,64.0,30.5,0.36,67.6,23.83,0.744,72.42,Coffee,34022.0,35399.0,36679.0,28.0,4.0,3.6,53.0,TN," Coffee County, TN                        ","     24,619 ","     23,351 ","    1,268 ",5.2,53151.0,48.4,51.6,19.8,3.9,89.6,2.1,3.81014587416,12.8320269976,37.3965817548,22.4608099282,5.6934465491,12.6796211626,5.12736773351,54.0387546266,0.0,10.0,70.0,0.0,2016.0,1.0,,1300.0,25352.0,25205.0,25325.0,250379349.0,138393329.0,1200017.0,761.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,36.0,2.8,57.0,0.2,-43.0,-0.2,-68.0,-0.3,-8908544.0,-3.4,-8000013.0,-5.5,-227840.0,-16.0,-27.0,-3.4
10.75,57.0,47033.0,33.0,66.0,30.4,0.18,68.8,24.17,0.392,73.83,Crockett,36847.0,35144.0,35968.0,33.0,-4.6,2.3,85.0,TN," Crockett County, TN                      ","      7,030 ","      6,660 ",      370 ,5.3,14599.0,47.5,52.5,20.8,9.2,76.2,13.3,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,260.0,3548.0,3533.0,3549.0,34217333.0,17390910.0,189685.0,743.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6.0,-2.3,-40.0,-1.1,-19.0,-0.5,-25.0,-0.7,2564409.0,8.1,-646290.0,-3.6,-61375.0,-24.4,61.0,8.9
9.0,64.0,47035.0,31.0,68.0,24.8,0.28,73.9,19.78,0.518,77.61,Cumberland,31780.0,32956.0,33973.0,49.0,3.7,3.1,78.0,TN," Cumberland County, TN                    ","     23,778 ","     22,334 ","    1,444 ",6.1,57064.0,48.6,51.4,32.5,2.6,95.2,0.6,4.71394219863,11.7349485051,37.0786261966,19.976407604,8.58853953995,12.0253164557,5.88221950002,53.5275169003,0.0,10.0,70.0,0.0,2016.0,1.0,,1107.0,16979.0,17067.0,17420.0,131850774.0,80001205.0,923810.0,591.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,36.0,3.4,294.0,1.8,285.0,1.7,555.0,3.3,3159633.0,2.5,-1166062.0,-1.4,-96160.0,-9.4,1.0,0.2
13.75,45.0,47037.0,60.0,39.0,58.5,0.34,39.8,60.3,1.082,34.26,Davidson,46954.0,51563.0,55411.0,2.0,9.8,7.5,1.0,TN," Davidson County, TN                      ","    382,201 ","    367,364 ","   14,837 ",3.9,648048.0,48.3,51.7,13.5,9.8,57.1,27.5,5.18649628734,6.50060438612,23.9261353825,19.4219478501,6.34367984804,23.8015886721,14.8195475738,35.6132360559,0.0,10.0,70.0,0.0,2016.0,1.0,,21245.0,456333.0,458203.0,462026.0,6544678035.0,2344756690.0,22353096.0,1097.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,943.0,4.6,14829.0,3.4,14753.0,3.3,16145.0,3.6,342023908.0,5.5,-31037338.0,-1.3,-5344631.0,-19.3,21.0,2.0
11.75,53.0,47039.0,33.0,65.0,30.6,0.34,67.6,19.53,0.442,78.21,Decatur,33260.0,32965.0,34149.0,48.0,-0.9,3.6,55.0,TN," Decatur County, TN                       ","      4,814 ","      4,485 ",      329 ,6.8,11675.0,48.8,51.2,26.1,2.9,92.4,2.9,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,223.0,3583.0,3564.0,3556.0,30200283.0,17963585.0,165034.0,651.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,3.2,154.0,4.5,88.0,2.5,48.0,1.4,1981758.0,7.0,-6962.0,0.0,-26548.0,-13.9,26.0,4.2
12.25,51.0,47041.0,40.0,58.0,33.8,0.32,64.5,22.56,0.598,74.4,DeKalb,30814.0,31646.0,33746.0,50.0,2.7,6.6,4.0,TN," DeKalb County, TN                        ","      7,722 ","      7,268 ",      454 ,5.9,18968.0,50.5,49.5,20.3,7.1,90.0,1.4,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,306.0,5191.0,5227.0,5303.0,43036997.0,26326608.0,472077.0,632.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14.0,4.8,153.0,3.0,197.0,3.9,218.0,4.3,1549240.0,3.7,-626481.0,-2.3,-201951.0,-30.0,0.0,0.0
11.25,55.0,47043.0,38.0,60.0,34.9,0.34,63.3,25.33,0.734,70.96,Dickson,32938.0,34152.0,35952.0,34.0,3.7,5.3,13.0,TN," Dickson County, TN                       ","     25,154 ","     24,006 ","    1,148 ",4.6,50115.0,48.8,51.2,18.2,3.1,90.3,3.9,6.30523115392,15.1422157815,39.1867700963,17.1511380104,5.44710595857,11.363055153,5.40448384622,60.6342170318,0.0,10.0,70.0,0.0,2016.0,1.0,,984.0,16223.0,16373.0,16540.0,142739814.0,83476170.0,955480.0,670.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,45.0,4.8,739.0,4.8,938.0,6.1,952.0,6.1,10182767.0,7.7,1640384.0,2.0,-426373.0,-30.9,12.0,1.8
9.75,61.0,47045.0,31.0,68.0,27.2,0.18,71.9,21.18,0.448,76.56,Dyer,36077.0,37044.0,38153.0,17.0,2.7,3.0,80.0,TN," Dyer County, TN                          ","     17,031 ","     15,979 ","    1,052 ",6.2,38156.0,48.5,51.5,19.9,2.9,80.4,13.6,6.71301751905,12.6364993322,41.6961269542,16.4270563281,7.65967475843,8.61418807448,6.25343703355,61.0456438055,0.0,10.0,70.0,0.0,2016.0,1.0,,805.0,15060.0,15069.0,15292.0,132820582.0,74338870.0,1094424.0,675.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2.0,-0.2,-150.0,-1.0,-321.0,-2.1,-55.0,-0.4,-2039166.0,-1.5,-5689648.0,-7.1,-359624.0,-24.7,-2.0,-0.3
9.75,61.0,47047.0,36.0,63.0,34.2,0.2,64.8,30.37,0.406,67.57,Fayette,45519.0,46109.0,47649.0,3.0,1.3,3.3,68.0,TN," Fayette County, TN                       ","     18,227 ","     17,188 ","    1,039 ",5.7,38664.0,49.4,50.6,21.8,2.4,68.2,27.7,3.00226126283,10.7009914768,35.8218820664,24.0285267003,4.80779265959,14.5834058097,7.05514002435,49.5251348061,0.0,10.0,70.0,0.0,2016.0,1.0,,587.0,7695.0,7777.0,7788.0,78680793.0,38201807.0,561357.0,781.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19.0,3.3,102.0,1.3,168.0,2.2,151.0,2.0,5258944.0,7.2,-416496.0,-1.1,-56103.0,-9.1,39.0,5.3
9.0,64.0,47049.0,27.0,71.0,22.6,0.26,76.1,15.04,0.486,82.5,Fentress,28496.0,28827.0,29490.0,77.0,1.2,2.3,87.0,TN," Fentress County, TN                      ","      7,343 ","      6,902 ",      441 ,6.0,17922.0,49.3,50.7,23.1,1.2,97.2,0.2,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,279.0,4657.0,4680.0,4771.0,33401845.0,21267268.0,197015.0,546.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.7,31.0,0.7,96.0,2.1,179.0,3.9,2318853.0,7.5,734982.0,3.6,-16199.0,-7.6,26.0,5.0
11.75,53.0,47051.0,38.0,61.0,34.7,0.34,63.7,26.71,0.564,70.43,Franklin,33553.0,34575.0,35757.0,35.0,3.0,3.4,64.0,TN," Franklin County, TN                      ","     19,392 ","     18,287 ","    1,105 ",5.7,41069.0,48.2,51.8,22.0,2.7,89.4,3.5,4.60387355458,8.98220742491,36.3441091182,21.0539505245,6.79125049225,12.823542047,9.40106683851,49.9301900977,0.0,10.0,70.0,0.0,2016.0,1.0,,759.0,11825.0,12036.0,12110.0,97428717.0,50762023.0,519657.0,625.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,23.0,3.1,346.0,3.0,437.0,3.8,494.0,4.3,2250627.0,2.4,-2061952.0,-3.9,-188726.0,-26.6,-8.0,-1.3
11.25,55.0,47053.0,35.0,64.0,33.4,0.22,65.5,26.97,0.458,70.71,Gibson,35014.0,34844.0,36002.0,32.0,-0.5,3.3,69.0,TN," Gibson County, TN                        ","     21,279 ","     19,961 ","    1,318 ",6.2,49632.0,47.5,52.5,20.9,2.3,77.5,18.6,7.96815170486,9.26274843494,35.9660852124,20.7196256002,7.70984015073,11.9218379627,6.45171093418,53.1969853522,0.0,10.0,70.0,0.0,2016.0,1.0,,968.0,13573.0,13586.0,13774.0,111552165.0,64107240.0,1119613.0,629.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,1.1,284.0,2.1,338.0,2.6,485.0,3.6,3672784.0,3.4,-1052675.0,-1.6,-155402.0,-12.2,4.0,0.6
11.75,53.0,47055.0,40.0,59.0,34.8,0.22,64.0,26.21,0.426,71.61,Giles,33446.0,34374.0,36189.0,30.0,2.8,5.3,12.0,TN," Giles County, TN                         ","     15,177 ","     14,497 ",      680 ,4.5,29064.0,48.8,51.2,21.6,1.8,85.1,10.6,6.00058829297,10.540249044,40.9598980292,23.3356211393,7.04971075596,7.23600352976,4.87792920875,57.5007353662,0.0,10.0,70.0,0.0,2016.0,1.0,,588.0,10621.0,10642.0,10756.0,94792509.0,58797880.0,680573.0,683.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.2,811.0,8.3,796.0,8.1,863.0,8.7,8271443.0,9.6,4015816.0,7.3,-153043.0,-18.4,7.0,1.0
8.75,65.0,47057.0,28.0,71.0,23.0,0.3,75.4,14.45,0.528,82.88,Grainger,27745.0,28454.0,29623.0,76.0,2.6,4.1,37.0,TN," Grainger County, TN                      ","      9,540 ","      9,005 ",      535 ,5.6,22724.0,49.7,50.3,21.5,2.6,95.5,0.7,13.0946049755,7.77048986586,45.7602080009,20.9182769013,4.39638361993,6.44684748567,1.61318915086,66.6253028423,0.0,10.0,70.0,0.0,2016.0,1.0,,264.0,3616.0,3655.0,3711.0,28635443.0,16521770.0,260656.0,602.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,4.8,313.0,9.5,348.0,10.5,371.0,11.1,3809918.0,15.3,1873892.0,12.8,-15086.0,-5.5,26.0,4.5
8.0,68.0,47059.0,29.0,70.0,26.0,0.4,72.0,17.92,0.626,78.91,Greene,35524.0,35879.0,37622.0,24.0,1.0,4.9,19.0,TN," Greene County, TN                        ","     30,885 ","     29,078 ","    1,807 ",5.9,68596.0,48.9,51.1,23.0,2.6,93.6,2.1,7.44504989898,9.59407334844,44.7907100145,15.9146105023,6.01849017327,11.1696157064,5.06745035613,61.8298332619,0.0,10.0,70.0,0.0,2016.0,1.0,,1115.0,25004.0,25349.0,25581.0,227954539.0,117546159.0,1653106.0,693.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,36.0,0.1,402.0,1.6,530.0,2.1,11340148.0,5.2,-1986911.0,-1.7,-726114.0,-30.5,26.0,3.9
14.25,43.0,47061.0,43.0,55.0,38.8,0.36,59.3,21.01,0.528,76.33,Grundy,27822.0,27672.0,28975.0,82.0,-0.5,4.7,23.0,TN," Grundy County, TN                        ","      4,957 ","      4,624 ",      333 ,6.7,13574.0,49.5,50.5,23.5,1.0,82.2,0.3,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,171.0,2041.0,2029.0,2008.0,12499820.0,7051192.0,98197.0,475.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6.0,-3.4,-47.0,-2.3,-71.0,-3.4,-91.0,-4.3,-250784.0,-2.0,-348522.0,-4.7,3181.0,3.3,7.0,1.5
8.5,66.0,47063.0,30.0,68.0,26.1,0.26,72.5,19.8,0.642,76.96,Hamblen,32269.0,33243.0,34696.0,42.0,3.0,4.4,31.0,TN," Hamblen County, TN                       ","     27,542 ","     26,053 ","    1,489 ",5.4,62863.0,48.8,51.2,20.1,10.9,82.6,3.6,9.83455458777,12.2424996544,39.888934974,17.9017466243,6.29291672427,8.85985529287,4.9794921425,61.9659892161,0.0,10.0,70.0,0.0,2016.0,1.0,,1327.0,30097.0,30253.0,30656.0,267637854.0,151077943.0,1554602.0,679.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,23.0,1.8,625.0,2.1,805.0,2.7,810.0,2.7,4621462.0,1.8,-1597214.0,-1.0,-212653.0,-12.0,-5.0,-0.7
10.75,57.0,47065.0,44.0,56.0,41.3,0.54,56.1,39.16,1.01,55.75,Hamilton,43607.0,44866.0,46460.0,4.0,2.9,3.6,57.0,TN," Hamilton County, TN                      ","    173,287 ","    164,390 ","    8,897 ",5.1,344772.0,48.2,51.8,18.9,4.8,71.8,19.8,3.88046332675,9.57596238015,28.0267898948,21.1005028195,7.10095067484,18.7875333347,11.5277975694,41.4832156017,0.0,10.0,70.0,0.0,2016.0,1.0,,9219.0,192666.0,193667.0,194732.0,2220042664.0,977983157.0,9400107.0,882.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,154.0,1.7,5680.0,3.0,5658.0,3.0,5833.0,3.1,85303550.0,4.0,-21753301.0,-2.2,-2240304.0,-19.2,8.0,0.9
7.75,69.0,47067.0,27.0,71.0,23.2,0.42,74.6,14.44,0.578,82.63,Hancock,21948.0,22964.0,23733.0,94.0,4.6,3.3,67.0,TN," Hancock County, TN                       ","      2,167 ","      1,986 ",      181 ,8.4,6706.0,49.5,50.5,22.2,0.0,97.5,0.6,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,64.0,853.0,854.0,860.0,5173785.0,2398321.0,35081.0,465.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.6,29.0,3.5,33.0,4.0,40.0,4.9,-63310.0,-1.2,-37324.0,-1.5,-3908.0,-10.0,-25.0,-5.1
13.75,45.0,47069.0,53.0,47.0,52.5,0.18,46.6,45.16,0.332,53.14,Hardeman,26719.0,26486.0,27400.0,88.0,-0.9,3.5,61.0,TN," Hardeman County, TN                      ","      9,561 ","      8,937 ",      624 ,6.5,26560.0,54.5,45.5,18.9,1.5,55.2,41.4,6.04636083644,16.6585616253,48.3222564435,11.8009401848,4.67390717026,7.07840276652,5.41957097315,71.0271789053,0.0,10.0,70.0,0.0,2016.0,1.0,,377.0,6517.0,6558.0,6611.0,61409511.0,29436801.0,420805.0,720.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.1,-123.0,-1.9,-168.0,-2.5,-85.0,-1.3,635231.0,1.0,-1285916.0,-4.2,-308278.0,-42.3,21.0,3.0
9.75,61.0,47071.0,28.0,71.0,23.5,0.26,75.1,16.3,0.63,80.53,Hardin,33029.0,33505.0,34499.0,45.0,1.4,3.0,81.0,TN," Hardin County, TN                        ","     10,274 ","      9,617 ",      657 ,6.4,25969.0,48.2,51.8,24.5,0.9,92.2,4.5,10.3422298752,14.4586741283,40.8362031855,16.8370641412,5.4347826087,8.65260439087,3.43844167025,65.637107189,0.0,10.0,70.0,0.0,2016.0,1.0,,525.0,7738.0,7747.0,7867.0,76165119.0,35168192.0,401294.0,753.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5.0,-0.9,-23.0,-0.3,60.0,0.8,91.0,1.2,4439739.0,6.2,-783074.0,-2.2,-132188.0,-24.8,40.0,5.6
8.25,67.0,47073.0,28.0,70.0,25.7,0.3,72.6,16.92,0.556,80.26,Hawkins,29660.0,30385.0,31391.0,65.0,2.4,3.3,70.0,TN," Hawkins County, TN                       ","     24,254 ","     22,859 ","    1,395 ",5.8,56741.0,48.6,51.4,22.2,1.3,95.6,1.3,6.9059204189,12.5991058858,45.5479536641,17.0054585422,7.05411613604,6.92814977647,3.95929557636,65.0529799689,0.0,10.0,70.0,0.0,2016.0,1.0,,662.0,12345.0,12442.0,12600.0,111607637.0,64701484.0,832729.0,689.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19.0,3.0,171.0,1.4,232.0,1.9,449.0,3.7,2132202.0,1.9,501398.0,0.8,-344042.0,-29.2,-2.0,-0.3
14.5,42.0,47075.0,60.0,39.0,60.4,0.12,39.1,54.27,0.316,44.1,Haywood,32842.0,28845.0,28546.0,85.0,-12.2,-1.0,95.0,TN," Haywood County, TN                       ","      8,039 ","      7,526 ",      513 ,6.4,18389.0,46.9,53.1,17.9,4.1,45.1,49.2,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,330.0,4786.0,4807.0,4904.0,43773010.0,24197902.0,185537.0,697.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2.0,-0.6,-35.0,-0.7,48.0,1.0,127.0,2.7,1834099.0,4.4,-390620.0,-1.6,-72200.0,-28.0,23.0,3.4
8.75,65.0,47077.0,28.0,71.0,25.0,0.24,73.8,17.65,0.502,79.8,Henderson,31003.0,31763.0,32503.0,58.0,2.5,2.3,86.0,TN," Henderson County, TN                     ","     12,268 ","     11,402 ",      866 ,7.1,27963.0,48.2,51.8,19.4,2.1,87.9,7.7,7.50647565682,14.7750700428,40.4186710366,15.8376063858,7.45361315219,10.4191996617,3.58936406407,62.7002167363,0.0,10.0,70.0,0.0,2016.0,1.0,,501.0,7723.0,7734.0,7772.0,66082216.0,36219293.0,515072.0,656.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.2,-380.0,-4.7,-408.0,-5.0,-473.0,-5.7,-744977.0,-1.1,-3729403.0,-9.3,-238503.0,-31.6,26.0,4.1
11.0,56.0,47079.0,38.0,61.0,34.1,0.32,64.3,23.75,0.526,73.58,Henry,36377.0,36637.0,37891.0,21.0,0.7,3.4,63.0,TN," Henry County, TN                         ","     14,141 ","     13,295 ",      846 ,6.0,32279.0,48.3,51.7,24.6,2.0,87.7,8.5,7.03012285227,13.181480348,43.0026668998,16.1719057404,5.58737375945,5.21138460193,9.8150657981,63.2142701001,0.0,10.0,70.0,0.0,2016.0,1.0,,728.0,11203.0,11147.0,11226.0,96077151.0,51758138.0,1257822.0,660.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7.0,-1.0,189.0,1.7,142.0,1.3,155.0,1.4,4549979.0,5.0,-1042881.0,-2.0,-340363.0,-21.3,22.0,3.4
12.5,50.0,47081.0,42.0,56.0,35.5,0.38,62.6,23.48,0.65,73.24,Hickman,27325.0,27634.0,29238.0,79.0,1.1,5.8,9.0,TN," Hickman County, TN                       ","     10,934 ","     10,419 ",      515 ,4.7,24354.0,52.6,47.4,19.1,2.0,91.1,4.7,9.24534649024,12.9681542947,37.7326754878,20.5371159453,5.68513119534,8.09598564701,5.73559093967,59.9461762727,0.0,10.0,70.0,0.0,2016.0,1.0,,293.0,3640.0,3649.0,3753.0,30386251.0,13888748.0,181911.0,635.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,3.9,-31.0,-0.8,-28.0,-0.8,12.0,0.3,1299898.0,4.5,-370530.0,-2.6,-14636.0,-7.4,30.0,5.0
15.0,40.0,47083.0,50.0,48.0,46.3,0.32,52.2,27.33,0.754,68.87,Houston,29342.0,30729.0,31624.0,62.0,4.7,2.9,82.0,TN," Houston County, TN                       ","      3,259 ","      3,020 ",      239 ,7.3,8356.0,49.7,50.3,21.3,2.0,93.0,2.0,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,114.0,1477.0,1461.0,1475.0,10054500.0,5997121.0,79829.0,526.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,-31.0,-2.1,-27.0,-1.8,-25.0,-1.7,-339833.0,-3.3,-640787.0,-9.7,-19364.0,-19.5,-8.0,-1.5
14.5,42.0,47085.0,48.0,50.0,42.3,0.38,55.8,27.55,0.678,69.02,Humphreys,32699.0,34346.0,36082.0,31.0,5.0,5.1,17.0,TN," Humphreys County, TN                     ","      8,705 ","      8,155 ",      550 ,6.3,18322.0,49.3,50.7,21.8,1.8,93.8,3.9,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,338.0,5657.0,5643.0,5722.0,63272317.0,27826697.0,466319.0,858.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2.0,-0.6,11.0,0.2,-44.0,-0.8,-16.0,-0.3,1272475.0,2.1,-2683995.0,-8.8,-78097.0,-14.3,20.0,2.4
15.0,40.0,47087.0,50.0,49.0,41.6,0.28,57.0,25.38,0.396,72.61,Jackson,26839.0,27396.0,28256.0,86.0,2.1,3.1,77.0,TN," Jackson County, TN                       ","      4,536 ","      4,201 ",      335 ,7.4,11555.0,50.3,49.7,25.5,1.7,96.2,0.8,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,122.0,1420.0,1432.0,1448.0,10938430.0,5928435.0,86769.0,587.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,3.4,-39.0,-2.7,-27.0,-1.9,-1.0,-0.1,-311540.0,-2.8,-424821.0,-6.7,-41440.0,-32.3,-7.0,-1.2
8.0,68.0,47089.0,28.0,71.0,24.1,0.32,74.2,18.37,0.778,77.7,Jefferson,29748.0,30875.0,31994.0,60.0,3.8,3.6,52.0,TN," Jefferson County, TN                     ","     24,035 ","     22,769 ","    1,266 ",5.3,52166.0,49.3,50.7,22.1,3.4,92.5,2.7,6.29975955116,8.89660699973,42.4792946834,20.520972482,5.7440555704,9.13171253006,6.92759818328,57.6756612343,0.0,10.0,70.0,0.0,2016.0,1.0,,716.0,12785.0,12871.0,13092.0,115761568.0,63916322.0,603202.0,689.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,42.0,6.2,176.0,1.4,99.0,0.8,312.0,2.4,5499159.0,5.0,281816.0,0.4,-136042.0,-18.4,22.0,3.3
