County_FIPS,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
31059,0,10,70,0,2016,1,,302,2136,2120,2142,19879239,8888714,82751,717,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-2.6,-84,-3.8,-57,-2.6,-86,-3.9,219684,1.1,-51843,-0.6,-8704,-9.5,32,4.7
31061,0,10,70,0,2016,1,,130,762,748,752,5305194,2391154,18591,541,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.5,17,2.3,-5,-0.7,-9,-1.2,169886,3.3,117804,5.2,-2910,-13.5,16,3.0
31063,0,10,70,0,2016,1,,89,788,786,807,6062796,2584135,23636,588,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,6.0,67,9.3,46,6.2,74,10.1,179515,3.1,257192,11.1,-2780,-10.5,-31,-5.0
31065,0,10,70,0,2016,1,,247,2034,2031,2036,16451896,7764326,98180,622,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-2.8,63,3.2,61,3.1,41,2.1,357987,2.2,283079,3.8,-12109,-11.0,-4,-0.6
31067,0,10,70,0,2016,1,,844,8989,9134,9248,78194565,35219592,606101,659,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.5,133,1.5,205,2.3,256,2.8,6187383,8.6,2669011,8.2,47445,8.5,38,6.1
31069,0,10,70,0,2016,1,,88,555,557,569,4350396,1440360,9461,597,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,11.4,20,3.7,14,2.6,18,3.3,278071,6.8,135703,10.4,-294,-3.0,20,3.5
31071,0,10,70,0,2016,1,,120,809,834,803,5290897,2960656,25964,499,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,6,0.7,20,2.5,-28,-3.4,-108231,-2.0,-126928,-4.1,-5271,-16.9,-10,-2.0
31073,0,10,70,0,2016,1,,66,363,363,363,2947010,1268570,11724,624,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-9,-12.0,-25,-6.4,-12,-3.2,-28,-7.2,-44551,-1.5,-62416,-4.7,-5757,-32.9,26,4.3
31075,0,10,70,0,2016,1,,48,266,272,276,1909628,1094393,8023,541,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-4.0,-5,-1.8,2,0.7,-2,-0.7,206530,12.1,128000,13.2,77,1.0,61,12.7
31077,0,10,70,0,2016,1,,113,584,580,599,4336961,2310651,20676,568,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.7,-35,-5.7,-17,-2.8,-2,-0.3,133476,3.2,81135,3.6,-2845,-12.1,34,6.4
31079,0,10,70,0,2016,1,,2175,34027,33948,34552,302846268,170137830,2003667,682,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,0.5,-30,-0.1,-72,-0.2,235,0.7,-3176203,-1.0,453488,0.3,-290639,-12.7,-8,-1.2
31081,0,10,70,0,2016,1,,390,3495,3437,3451,35784890,17650637,157870,795,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,13,3.4,70,2.0,27,0.8,5,0.1,4325789,13.8,639418,3.8,-3097,-1.9,89,12.6
31083,0,10,70,0,2016,1,,149,824,817,838,6090702,2668352,20490,567,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,2.1,28,3.5,10,1.2,30,3.7,368420,6.4,144981,5.7,539,2.7,19,3.5
31085,0,10,70,0,2016,1,,40,201,192,199,1585588,762341,6766,618,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-2.4,6,3.1,-6,-3.0,-18,-8.3,27849,1.8,11546,1.5,-974,-12.6,29,4.9
31087,0,10,70,0,2016,1,,96,668,654,660,5437566,2398762,23601,633,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-2.0,-12,-1.8,-16,-2.4,-13,-1.9,-303883,-5.3,-19578,-0.8,-4795,-16.9,-22,-3.4
31089,0,10,70,0,2016,1,,574,4470,4435,4472,35919608,20699371,196660,620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,0.7,-21,-0.5,-60,-1.3,-51,-1.1,802573,2.3,267590,1.3,-15599,-7.3,20,3.3
31091,0,10,70,0,2016,1,,35,237,244,246,1433421,554912,4077,455,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-2.8,-11,-4.4,-6,-2.4,-19,-7.2,-72027,-4.8,-48452,-8.0,-1400,-25.6,0,0.0
31093,0,10,70,0,2016,1,,209,1585,1588,1611,12783663,5287271,46707,617,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1.0,1,0.1,19,1.2,14,0.9,948818,8.0,353833,7.2,-2038,-4.2,42,7.3
31095,0,10,70,0,2016,1,,318,3320,3294,3359,28087926,16828806,177564,650,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.9,80,2.5,75,2.3,57,1.7,2290897,8.9,826465,5.2,-13879,-7.2,40,6.6
31097,0,10,70,0,2016,1,,151,1575,1583,1611,14112624,4200007,48964,683,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-7,-4.4,-63,-3.8,-62,-3.8,-28,-1.7,328504,2.4,3126,0.1,-1169,-2.3,37,5.7
31099,0,10,70,0,2016,1,,239,2073,2118,2126,18083148,9192667,79949,661,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,2.1,-161,-7.2,-126,-5.6,-125,-5.6,-384138,-2.1,36275,0.4,-14002,-14.9,28,4.4
31101,0,10,70,0,2016,1,,443,3239,3263,3316,26781444,14213137,125359,629,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-13,-2.9,-18,-0.6,5,0.2,-40,-1.2,1822285,7.3,635995,4.7,697,0.6,45,7.7
31103,0,10,70,0,2016,1,,34,153,158,149,859533,318336,3072,431,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-14,-8.4,-20,-11.2,-21,-12.4,-186817,-17.9,-179317,-36.0,-3061,-49.9,-38,-8.1
31105,0,10,70,0,2016,1,,158,1343,1337,1352,11113163,5827126,66923,636,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-13,-7.6,-151,-10.1,-125,-8.5,-114,-7.8,-3623008,-24.6,-2231318,-27.7,-40933,-38.0,-133,-17.3
31107,0,10,70,0,2016,1,,364,2871,2889,2893,21318293,10376317,99031,569,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-1.4,23,0.8,15,0.5,-5,-0.2,875287,4.3,533847,5.4,-1167,-1.2,22,4.0
31109,0,10,70,0,2016,1,,10037,164638,165123,166631,1725278764,758710058,7318815,802,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,121,1.2,3023,1.9,2579,1.6,3284,2.0,41848263,2.5,18281961,2.5,-932364,-11.3,5,0.6
31111,0,10,70,0,2016,1,,1328,14424,14411,14623,130813062,59483764,574839,695,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-34,-2.5,239,1.7,169,1.2,192,1.3,4981657,4.0,1673339,2.9,-49456,-7.9,17,2.5
31113,0,10,70,0,2016,1,,38,183,178,179,1288156,581973,3599,550,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-9.5,-15,-7.6,-16,-8.2,-18,-9.1,-15158,-1.2,-47859,-7.6,-2586,-41.8,39,7.6
31115,0,10,70,0,2016,1,,19,108,108,108,614427,236511,1490,438,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-13.6,2,1.9,-7,-6.1,1,0.9,27356,4.7,-5498,-2.3,28,1.9,25,6.1
31117,0,10,70,0,2016,1,,13,75,79,82,607008,174020,2739,594,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-14,-15.7,-3,-3.7,-1,-1.2,-7107,-1.2,-8761,-4.8,-100,-3.5,36,6.5
31119,0,10,70,0,2016,1,,1516,21252,21403,21551,191908829,98159560,934130,690,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-18,-1.2,69,0.3,105,0.5,158,0.7,541422,0.3,1602363,1.7,-171035,-15.5,-1,-0.1
31121,0,10,70,0,2016,1,,291,2257,2271,2307,20325963,9698955,108031,686,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-3.3,-14,-0.6,-7,-0.3,22,1.0,820770,4.2,-179300,-1.8,-29582,-21.5,27,4.1
31123,0,10,70,0,2016,1,,200,1508,1503,1523,13804035,6020657,59523,703,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-2.0,25,1.7,38,2.6,46,3.1,641896,4.9,229936,4.0,-7611,-11.3,17,2.5
31125,0,10,70,0,2016,1,,163,1037,1032,1058,8245061,5001419,41084,608,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.2,-78,-7.0,-69,-6.3,-47,-4.3,-675377,-7.6,-535115,-9.7,-16136,-28.2,-12,-1.9
31127,0,10,70,0,2016,1,,237,3065,3113,3119,37291888,7571336,85592,926,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-11,-4.4,-16,-0.5,-2,-0.1,-25,-0.8,1376035,3.8,14203,0.2,-8507,-9.0,39,4.4
31129,0,10,70,0,2016,1,,204,1401,1421,1421,10434895,3679964,31353,568,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-10,-4.7,-15,-1.1,16,1.1,4,0.3,305789,3.0,186301,5.3,-384,-1.2,16,2.9
31131,0,10,70,0,2016,1,,583,6163,6182,6319,56671983,27165285,281608,701,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.5,142,2.4,142,2.4,245,4.0,2629906,4.9,357303,1.3,-35083,-11.1,13,1.9
31133,0,10,70,0,2016,1,,106,914,912,935,6514475,3580574,36301,544,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.9,114,14.2,102,12.6,95,11.3,1017869,18.5,289985,8.8,-2769,-7.1,26,5.0
31135,0,10,70,0,2016,1,,172,1117,1120,1148,10220101,4807281,36566,697,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-22,-1.9,-28,-2.4,8,0.7,-180658,-1.7,-14106,-0.3,-5971,-14.0,-3,-0.4
31137,0,10,70,0,2016,1,,462,4610,4658,4654,43903894,21966348,188742,728,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.7,-105,-2.2,-52,-1.1,-34,-0.7,-600682,-1.3,-671479,-3.0,-41337,-18.0,0,0.0
31139,0,10,70,0,2016,1,,249,1888,1905,1941,15355162,8662887,85543,618,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-2.4,-50,-2.6,-51,-2.6,-74,-3.7,-267221,-1.7,-160814,-1.8,-13790,-13.9,8,1.3
31141,0,10,70,0,2016,1,,1206,18037,18040,18241,173701238,95999575,878279,738,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.3,-270,-1.5,-380,-2.1,-261,-1.4,-1597666,-0.9,-1131117,-1.2,-161779,-15.6,6,0.8
31143,0,10,70,0,2016,1,,187,1429,1413,1461,11563786,4652104,40344,620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1.1,-35,-2.4,-46,-3.2,-22,-1.5,149190,1.3,-2251,0.0,-3145,-7.2,22,3.7
31145,0,10,70,0,2016,1,,526,5059,5115,5213,41879405,20528055,183932,628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.4,-151,-2.9,-136,-2.6,-82,-1.5,-175388,-0.4,-239800,-1.2,-31910,-14.8,12,1.9
31147,0,10,70,0,2016,1,,329,2487,2440,2489,17786227,10795834,121119,553,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.9,80,3.3,28,1.2,16,0.6,-267057,-1.5,98761,0.9,-20993,-14.8,-18,-3.2
31149,0,10,70,0,2016,1,,66,460,466,466,4069808,1401023,10707,675,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-1.5,36,8.5,26,5.9,26,5.9,421766,11.6,23636,1.7,-3538,-24.8,29,4.5
31151,0,10,70,0,2016,1,,393,7002,7040,7034,69120467,38411656,279843,757,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1.6,252,3.7,67,1.0,83,1.2,3077537,4.7,1756115,4.8,-22658,-7.5,20,2.7
31153,0,10,70,0,2016,1,,3858,66369,66421,67270,692696109,356229720,4139760,799,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,87,2.3,1004,1.5,999,1.5,1100,1.7,9767661,1.4,11787661,3.4,-251304,-5.7,-1,-0.1
31155,0,10,70,0,2016,1,,598,5061,5128,5224,41922035,21522079,254049,628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.3,50,1.0,91,1.8,74,1.4,892447,2.2,591354,2.8,-23154,-8.4,5,0.8
31157,0,10,70,0,2016,1,,1545,17255,17339,17466,153079679,72192613,755060,679,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.2,785,4.8,756,4.6,614,3.6,10485886,7.4,5626815,8.5,-19154,-2.5,20,3.0
31159,0,10,70,0,2016,1,,543,5972,6105,6214,57080387,28321738,539925,720,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,2.1,14,0.2,-2,0.0,24,0.4,2521607,4.6,582258,2.1,-4782,-0.9,30,4.3
31161,0,10,70,0,2016,1,,276,1702,1722,1745,11579854,5340703,52486,517,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8,3.0,-46,-2.6,-14,-0.8,4,0.2,-601795,-4.9,-187496,-3.4,-11753,-18.3,-21,-3.9
31163,0,10,70,0,2016,1,,114,785,790,804,5537888,3307909,45108,537,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,10,1.3,10,1.3,3,0.4,454877,8.9,166590,5.3,9399,26.3,39,7.8
31165,0,10,70,0,2016,1,,29,149,156,151,1166186,433492,2931,590,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-6.5,-6,-3.9,7,4.7,5,3.4,54300,4.9,33505,8.4,-799,-21.4,20,3.5
31167,0,10,70,0,2016,1,,115,1239,1235,1266,18105600,7521419,68349,1117,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.7,-76,-5.8,-61,-4.7,-75,-5.6,-274265,-1.5,-345520,-4.4,-6021,-8.1,44,4.1
31169,0,10,70,0,2016,1,,256,2445,2415,2432,20574978,9721282,93245,651,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-1.2,-65,-2.6,-104,-4.1,-67,-2.7,-44358,-0.2,-84930,-0.9,-22190,-19.2,19,3.0
31171,0,10,70,0,2016,1,,38,264,255,271,1745614,982256,11436,510,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,5.6,26,10.9,13,5.4,23,9.3,-339345,-16.3,93741,10.6,-176,-1.5,-151,-22.8
31173,0,10,70,0,2016,1,,197,2873,2870,2906,27745199,12813180,290899,740,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.5,25,0.9,27,0.9,19,0.7,655993,2.4,298495,2.4,-4616,-1.6,11,1.5
31175,0,10,70,0,2016,1,,244,1709,1707,1762,13755639,6364024,62550,613,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-15,-0.9,-10,-0.6,23,1.3,803604,6.2,632015,11.0,2348,3.9,36,6.2
31177,0,10,70,0,2016,1,,651,7955,7909,8039,97616895,40232984,462551,942,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,3.3,61,0.8,-95,-1.2,-87,-1.1,-5793073,-5.6,-1221723,-2.9,-120122,-20.6,-51,-5.1
31179,0,10,70,0,2016,1,,288,4032,4066,4089,34193050,15606558,139079,647,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.1,-17,-0.4,1,0.0,18,0.4,457167,1.4,407974,2.7,-29255,-17.4,8,1.3
31181,0,10,70,0,2016,1,,146,1065,1062,1067,7438511,4126683,27749,537,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-2.7,12,1.1,7,0.7,11,1.0,62660,0.8,14282,0.3,-7207,-20.6,-1,-0.2
31183,0,10,70,0,2016,1,,41,329,330,332,2694952,1702260,13320,628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,16,5.1,4,1.2,11,3.4,-471179,-14.9,69571,4.3,-3964,-22.9,-133,-17.5
31185,0,10,70,0,2016,1,,648,7340,7330,7382,65348622,31883865,351051,684,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-24,-3.6,84,1.2,57,0.8,73,1.0,2154322,3.4,577906,1.8,-17736,-4.8,16,2.4
31999,0,10,70,0,2016,1,,5416,17087,17442,17751,294907721,133496266,2173885,1302,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,333,6.6,936,5.8,973,5.9,1202,7.3,5861791,2.0,5131192,4.0,-49634,-2.2,-55,-4.1
32001,0,10,70,0,2016,1,,666,7611,7685,7810,79505567,51769423,932550,794,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-0.6,41,0.5,68,0.9,171,2.2,1403997,1.8,1078694,2.1,-36151,-3.7,4,0.5
32003,0,10,70,0,2016,1,,55643,915320,917957,923848,10349518536,7629764103,150186592,866,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2599,4.9,25619,2.9,27083,3.0,25674,2.9,450269554,4.5,280912454,3.8,751532,0.5,13,1.5
32005,0,10,70,0,2016,1,,1918,18320,18567,18551,189782480,140779116,2759920,790,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,60,3.2,191,1.1,331,1.8,329,1.8,5620175,3.1,1795830,1.3,17640,0.6,11,1.4
32007,0,10,70,0,2016,1,,1459,21000,20930,21230,246591076,182786765,3299974,901,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,34,2.4,102,0.5,153,0.7,189,0.9,37741,0.0,-5086309,-2.7,-207919,-5.9,-6,-0.7
32009,0,10,70,0,2016,1,,31,358,357,373,4570678,3755487,75752,969,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,3.3,-14,-3.8,-15,-4.0,-12,-3.1,-292271,-6.0,-273972,-6.8,580,0.8,-25,-2.5
32011,0,10,70,0,2016,1,,59,4485,4498,4489,129372561,100712492,1066886,2216,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1.7,96,2.2,66,1.5,57,1.3,5329822,4.3,5871344,6.2,64613,6.4,56,2.6
32013,0,10,70,0,2016,1,,530,7292,7260,7423,104575670,75781457,1020472,1098,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-1.5,-491,-6.3,-527,-6.8,-446,-5.7,-7496576,-6.7,-6491470,-7.9,-263989,-20.6,-5,-0.5
32015,0,10,70,0,2016,1,,134,3272,3291,3332,69590239,53366304,672130,1623,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.7,-226,-6.5,-250,-7.1,-272,-7.5,-3235163,-4.4,-3926064,-6.9,-107120,-13.7,44,2.8
32017,0,10,70,0,2016,1,,136,1195,1217,1223,10208680,3810888,71578,648,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,7.1,42,3.6,66,5.7,74,6.4,328849,3.3,269698,7.6,3692,5.4,-12,-1.8
32019,0,10,70,0,2016,1,,1027,10885,11040,11113,104406396,78276027,1587819,729,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,29,2.9,-933,-7.9,-379,-3.3,66,0.6,-6999179,-6.3,-5160774,-6.2,-189083,-10.6,-21,-2.8
32021,0,10,70,0,2016,1,,94,1520,1579,1556,16653870,11849506,317971,826,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-6.0,350,29.9,420,36.2,381,32.4,4443508,36.4,4184095,54.6,137246,75.9,22,2.7
32023,0,10,70,0,2016,1,,872,10924,11023,11067,133807809,103062373,1653589,935,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,2.0,13,0.1,123,1.1,-22,-0.2,1043302,0.8,-778425,-0.7,-117723,-6.6,4,0.4
32027,0,10,70,0,2016,1,,132,1738,1749,1775,22756190,12998318,238759,998,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,2.3,-106,-5.7,-84,-4.6,-58,-3.2,-2052109,-8.3,-1876148,-12.6,-40464,-14.5,-41,-3.9
32029,0,10,70,0,2016,1,,215,5984,5975,6144,67016753,59697086,1236296,854,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16,8.0,809,15.6,806,15.6,1002,19.5,13964094,26.3,13089714,28.1,131797,11.9,63,8.0
32031,0,10,70,0,2016,1,,14784,202783,204877,205586,2266142728,1571304694,29689971,853,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,635,4.5,8868,4.6,9264,4.7,8825,4.5,105045796,4.9,84066579,5.7,222003,0.8,2,0.2
32033,0,10,70,0,2016,1,,298,3928,3909,3912,51361999,33981943,647957,1009,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-220,-5.3,-258,-6.2,-273,-6.5,-4817504,-8.6,-2736556,-7.5,53791,9.1,-28,-2.7
32510,0,10,70,0,2016,1,,2127,27836,27970,28161,310005851,152180098,2987541,852,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,64,3.1,13,0.0,161,0.6,208,0.7,-8834001,-2.8,4220711,2.9,-12570,-0.4,-28,-3.2
32999,0,10,70,0,2016,1,,1307,6380,6418,6503,137597691,100813601,2045966,1645,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,312,31.4,429,7.2,288,4.7,560,9.4,6422448,4.9,6066721,6.4,-11207,-0.5,-34,-2.0
33001,0,10,70,0,2016,1,,2005,24388,24471,24463,238630846,129491799,1163900,751,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,1.1,146,0.6,261,1.1,188,0.8,9703765,4.2,3915004,3.1,-89765,-7.2,25,3.4
33003,0,10,70,0,2016,1,,1990,19249,19265,18860,156843050,93025287,761281,631,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,28,1.4,-105,-0.5,15,0.1,-210,-1.1,2520450,1.6,203477,0.2,-28121,-3.6,14,2.3
33005,0,10,70,0,2016,1,,2126,31555,31591,31709,326619885,181649189,1293234,795,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-0.2,51,0.2,34,0.1,6,0.0,6943845,2.2,2316032,1.3,-127008,-8.9,17,2.2
33007,0,10,70,0,2016,1,,1027,11888,11776,11599,105015671,48871726,537325,687,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-12,-1.2,189,1.6,27,0.2,-35,-0.3,5828233,5.9,1163495,2.4,28349,5.6,35,5.4
33009,0,10,70,0,2016,1,,3209,53147,53659,53175,697335702,243998618,1546904,1006,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.1,857,1.6,1036,2.0,599,1.1,18133834,2.7,9359550,4.0,-76261,-4.7,11,1.1
33011,0,10,70,0,2016,1,,12171,197444,197404,197664,2786787560,1350524227,11044949,1085,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,112,0.9,3254,1.7,4244,2.2,3494,1.8,87350318,3.2,39611617,3.0,-982455,-8.2,14,1.3
33013,0,10,70,0,2016,1,,5055,75466,75796,75550,891643711,412626664,3404566,907,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,43,0.9,535,0.7,906,1.2,732,1.0,43202151,5.1,9991016,2.5,-227611,-6.3,35,4.0
33015,0,10,70,0,2016,1,,10806,142861,142400,142816,1821286318,1030896869,9370990,982,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,209,2.0,4249,3.1,5014,3.6,4461,3.2,56410055,3.2,52882300,5.4,-42205,-0.4,-1,-0.1
33017,0,10,70,0,2016,1,,2895,46350,46728,46891,571945712,270429095,2188376,943,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,51,1.8,363,0.8,607,1.3,549,1.2,-2393361,-0.4,5721629,2.2,-81108,-3.6,-14,-1.5
33019,0,10,70,0,2016,1,,1087,13908,14011,13982,140700297,86635676,659779,775,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,0.3,241,1.8,413,3.0,229,1.7,10309769,7.9,3917978,4.7,21453,3.4,41,5.6
33999,0,10,70,0,2016,1,,8515,18294,18395,18412,501441204,220700516,2768548,2100,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,694,8.9,1960,12.0,1903,11.5,1838,11.1,54058300,12.1,21098848,10.6,313714,12.8,10,0.5
34001,0,10,70,0,2016,1,,6590,118792,120093,121725,1308918154,822183263,23048501,838,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,301,4.8,-296,-0.2,344,0.3,1268,1.1,10885151,0.8,26121585,3.3,-627736,-2.7,4,0.5
34003,0,10,70,0,2016,1,,33136,436573,436483,440325,6981051692,4564852165,104074059,1227,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1747,5.6,6591,1.5,8306,1.9,7951,1.8,92620858,1.3,94906243,2.1,-5224698,-4.8,-5,-0.4
34005,0,10,70,0,2016,1,,11069,196088,195636,197950,2643957695,1780575639,43780716,1035,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,521,4.9,4929,2.6,4386,2.3,4838,2.5,4510622,0.2,32720931,1.9,-1818876,-4.0,-23,-2.2
34007,0,10,70,0,2016,1,,12099,197057,197190,198699,2467874224,1563402729,39388336,960,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,733,6.4,6713,3.5,6621,3.5,6694,3.5,75163298,3.1,64491550,4.3,-351076,-0.9,-4,-0.4
34009,0,10,70,0,2016,1,,3878,31515,31693,32694,303747443,195290367,5507235,731,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,174,4.7,373,1.2,283,0.9,467,1.4,1536001,0.5,2085965,1.1,-137076,-2.4,-5,-0.7
34011,0,10,70,0,2016,1,,3120,58332,57914,58743,612851520,379400879,10346765,808,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,145,4.9,1772,3.1,1148,2.0,1686,3.0,1792280,0.3,19886607,5.5,6259,0.1,-20,-2.4
